run_csv_path,perfect_csv_path,regime_key,case_name,case_type,residual_csv_path,metadata_path,n_nodes_merged,max_abs_residual_overall,status
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\ip_2_arc_all_tracks_222\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_H,ip_2_arc_all_tracks_222,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_H\ip_2_arc_all_tracks_222\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_H\ip_2_arc_all_tracks_222\metadata.json,24366,8.000000092415,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\ip_3track_1_arc_678\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_H,ip_3track_1_arc_678,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_H\ip_3track_1_arc_678\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_H\ip_3track_1_arc_678\metadata.json,24366,8.000000062957,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\ip_first_track_3arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_H,ip_first_track_3arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_H\ip_first_track_3arc_78910\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_H\ip_first_track_3arc_78910\metadata.json,24366,8.000000014881,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\ip_frst_Arc_defect_all_tracks_111\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_H,ip_frst_Arc_defect_all_tracks_111,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_H\ip_frst_Arc_defect_all_tracks_111\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_H\ip_frst_Arc_defect_all_tracks_111\metadata.json,24366,7.99999994977,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_H,Perfect_structure,PERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_H\Perfect_structure\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_H\Perfect_structure\metadata.json,24366,0.0,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\ip_1and3line_3_arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_L,ip_1and3line_3_arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\ip_1and3line_3_arc_78910\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\ip_1and3line_3_arc_78910\metadata.json,24366,7.999999959278,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\Ip_1track_1_arc_345\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_L,Ip_1track_1_arc_345,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\Ip_1track_1_arc_345\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\Ip_1track_1_arc_345\metadata.json,24366,8.000000068513,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\ip_2_arc_all_tracks_222\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_L,ip_2_arc_all_tracks_222,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\ip_2_arc_all_tracks_222\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\ip_2_arc_all_tracks_222\metadata.json,24366,8.9999999979502,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\ip_3track_1_arc_678\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_L,ip_3track_1_arc_678,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\ip_3track_1_arc_678\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\ip_3track_1_arc_678\metadata.json,24366,8.000000071034,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\ip_first_track_3arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_L,ip_first_track_3arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\ip_first_track_3arc_78910\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\ip_first_track_3arc_78910\metadata.json,24366,8.00000017285,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\ip_frst_Arc_defect_all_tracks_111\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_L,ip_frst_Arc_defect_all_tracks_111,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\ip_frst_Arc_defect_all_tracks_111\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\ip_frst_Arc_defect_all_tracks_111\metadata.json,24366,7.999999978126,OK
C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\One_train_middle_track\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G2_W_L,Perfect_structure,PERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\Perfect_structure\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G2_W_L\Perfect_structure\metadata.json,24366,0.0,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\ip_1and3line_3_arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_H,ip_1and3line_3_arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\ip_1and3line_3_arc_78910\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\ip_1and3line_3_arc_78910\metadata.json,24366,9.00000000099903,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\Ip_1track_1_arc_345\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_H,Ip_1track_1_arc_345,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\Ip_1track_1_arc_345\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\Ip_1track_1_arc_345\metadata.json,24366,8.000000010009,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\ip_2_arc_all_tracks_222\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_H,ip_2_arc_all_tracks_222,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\ip_2_arc_all_tracks_222\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\ip_2_arc_all_tracks_222\metadata.json,24366,8.0000000098896,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\ip_3track_1_arc_678\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_H,ip_3track_1_arc_678,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\ip_3track_1_arc_678\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\ip_3track_1_arc_678\metadata.json,24366,8.000000009992,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\ip_first_track_3arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_H,ip_first_track_3arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\ip_first_track_3arc_78910\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\ip_first_track_3arc_78910\metadata.json,24366,8.000000066013,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\ip_frst_Arc_defect_all_tracks_111\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_H,ip_frst_Arc_defect_all_tracks_111,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\ip_frst_Arc_defect_all_tracks_111\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\ip_frst_Arc_defect_all_tracks_111\metadata.json,24366,8.00000001254,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_H,Perfect_structure,PERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\Perfect_structure\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_H\Perfect_structure\metadata.json,24366,0.0,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\ip_1and3line_3_arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_L,ip_1and3line_3_arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\ip_1and3line_3_arc_78910\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\ip_1and3line_3_arc_78910\metadata.json,24366,9.0000000036475,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\Ip_1track_1_arc_345\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_L,Ip_1track_1_arc_345,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\Ip_1track_1_arc_345\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\Ip_1track_1_arc_345\metadata.json,24366,9.0000000037382,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\ip_2_arc_all_tracks_222\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_L,ip_2_arc_all_tracks_222,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\ip_2_arc_all_tracks_222\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\ip_2_arc_all_tracks_222\metadata.json,24366,9.0000000035759,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\ip_3track_1_arc_678\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_L,ip_3track_1_arc_678,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\ip_3track_1_arc_678\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\ip_3track_1_arc_678\metadata.json,24366,9.0000000035246,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\ip_first_track_3arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_L,ip_first_track_3arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\ip_first_track_3arc_78910\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\ip_first_track_3arc_78910\metadata.json,24366,9.0000000038265,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\ip_frst_Arc_defect_all_tracks_111\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_L,ip_frst_Arc_defect_all_tracks_111,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\ip_frst_Arc_defect_all_tracks_111\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\ip_frst_Arc_defect_all_tracks_111\metadata.json,24366,9.0000000040369,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Summer\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_S_L,Perfect_structure,PERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\Perfect_structure\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_S_L\Perfect_structure\metadata.json,24366,0.0,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\ip_1and3line_3_arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_H,ip_1and3line_3_arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\ip_1and3line_3_arc_78910\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\ip_1and3line_3_arc_78910\metadata.json,24366,8.00000004042,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\Ip_1track_1_arc_345\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_H,Ip_1track_1_arc_345,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\Ip_1track_1_arc_345\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\Ip_1track_1_arc_345\metadata.json,24366,7.99999997552,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\ip_2_arc_all_tracks_222\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_H,ip_2_arc_all_tracks_222,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\ip_2_arc_all_tracks_222\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\ip_2_arc_all_tracks_222\metadata.json,24366,9.0000000046504,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\ip_3track_1_arc_678\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_H,ip_3track_1_arc_678,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\ip_3track_1_arc_678\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\ip_3track_1_arc_678\metadata.json,24366,8.000000047889,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\ip_first_track_3arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_H,ip_first_track_3arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\ip_first_track_3arc_78910\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\ip_first_track_3arc_78910\metadata.json,24366,7.00000083832,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\ip_frst_Arc_defect_all_tracks_111\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_H,ip_frst_Arc_defect_all_tracks_111,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\ip_frst_Arc_defect_all_tracks_111\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\ip_frst_Arc_defect_all_tracks_111\metadata.json,24366,7.999999963445,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_H,Perfect_structure,PERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\Perfect_structure\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_H\Perfect_structure\metadata.json,24366,0.0,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\ip_1and3line_3_arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_L,ip_1and3line_3_arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\ip_1and3line_3_arc_78910\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\ip_1and3line_3_arc_78910\metadata.json,24366,8.000000048925,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\Ip_1track_1_arc_345\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_L,Ip_1track_1_arc_345,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\Ip_1track_1_arc_345\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\Ip_1track_1_arc_345\metadata.json,24366,8.000000050533,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\ip_2_arc_all_tracks_222\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_L,ip_2_arc_all_tracks_222,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\ip_2_arc_all_tracks_222\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\ip_2_arc_all_tracks_222\metadata.json,24366,8.000000045206,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\ip_3track_1_arc_678\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_L,ip_3track_1_arc_678,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\ip_3track_1_arc_678\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\ip_3track_1_arc_678\metadata.json,24366,8.000000053582,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\ip_first_track_3arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_L,ip_first_track_3arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\ip_first_track_3arc_78910\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\ip_first_track_3arc_78910\metadata.json,24366,8.9999999965856,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\ip_frst_Arc_defect_all_tracks_111\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_L,ip_frst_Arc_defect_all_tracks_111,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\ip_frst_Arc_defect_all_tracks_111\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\ip_frst_Arc_defect_all_tracks_111\metadata.json,24366,8.000000063699,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_different_direction\Winter\Small_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G3_W_L,Perfect_structure,PERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\Perfect_structure\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G3_W_L\Perfect_structure\metadata.json,24366,0.0,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_same_direction\Summer\Big_train\ip_1and3line_3_arc_78910\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_same_direction\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G4_S_H,ip_1and3line_3_arc_78910,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G4_S_H\ip_1and3line_3_arc_78910\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G4_S_H\ip_1and3line_3_arc_78910\metadata.json,24366,9.996,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_same_direction\Summer\Big_train\Ip_1track_1_arc_345\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_same_direction\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G4_S_H,Ip_1track_1_arc_345,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G4_S_H\Ip_1track_1_arc_345\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G4_S_H\Ip_1track_1_arc_345\metadata.json,24366,8.855,OK
C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_same_direction\Summer\Big_train\ip_2_arc_all_tracks_222\Results\combined_8results_10timesteps.csv,C:\Users\Priyanshu\Desktop\new_train\Two_trains_extreme_track_same_direction\Summer\Big_train\Perfect_Structure\Results\combined_8results_10timesteps.csv,G4_S_H,ip_2_arc_all_tracks_222,IMPERFECT,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G4_S_H\ip_2_arc_all_tracks_222\disp_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\residuals_disp\G4_S_H\ip_2_arc_all_tracks_222\metadata.json,24366,9.9989997,OK
